commit_id,project,buggy,fix,date,strata
d5166cb9237df134d018db74429c505e62de596d,apache/groovy,True,False,1067549885,0
5d0abaebf0bd4b5d98f9ef173f23b3be5e6fb37f,apache/groovy,True,False,1070542250,0
3144c0e9c7b76f1df693f16e982b1da451c42c2c,apache/groovy,False,False,1064471000,0
48a2a52233d07135908162e23f3f85d970dbbab7,apache/groovy,True,False,1065466025,0
24a4e257ab191187b875800959dd532950d5edbd,apache/groovy,False,False,1071221577,0
8725e3e7ddc59020d26741095c32e6a67ebcf49c,apache/groovy,True,False,1070307314,0
7038de91ca407b907c8a07c0e0b94e48ae1d4cc3,apache/groovy,True,False,1071153302,0
c0d7b88427a76246ac539cde0f1afddef503d97e,apache/groovy,True,False,1068874930,0
8169b159895f5f727287f6dff351e61569d03f48,apache/groovy,False,False,1063292137,0
97a05fa1e40ba174a20a2270f8ac9f861dd70ad8,apache/groovy,False,False,1070392402,0
653d75403391eb8662f9a25f82d2df1759413075,apache/groovy,False,False,1072802804,0
79f50a10e7688279664146bb3c18837dada370a4,apache/groovy,False,False,1071086882,0
698df9f5b0816e05bbf97a390428f8ef94e0cdbf,apache/groovy,False,False,1063313516,0
a7ce06e318dd27e1065b1e106d0ad64f790fb3a2,apache/groovy,True,False,1064931199,0
986de73e9f342b5d1ff0366ea9d46593328e6c36,apache/groovy,True,False,1069752779,0
28291277b4197e791618043ec3cf4f8b07d0fb60,apache/groovy,False,False,1075154871,1
d41fcf247fa2bf2ce98e7adaaabbc92e51fa0452,apache/groovy,True,False,1102456380,1
4af15e21d9305a10e2902ddcd0bcae695e56d3bf,apache/groovy,True,False,1081398752,1
f8d17c7f44e6302bc3479328d34d154095c51cdf,apache/groovy,False,False,1103094399,1
c3bfbf41ec305de3317d43cc288a420a86a3fe3a,apache/groovy,True,False,1074592403,1
5108cf86039bfefe081ee7b394f472b21c03d67e,apache/groovy,True,False,1096559994,1
81a74c5729041b1797dc66e52debbb5b9803a022,apache/groovy,False,False,1077541854,1
ef50efb61fa3de82667a8699a9c53c4fe32583a4,apache/groovy,False,False,1082067597,1
1388a0f607af517d5002f7a07f4ae350607570ca,apache/groovy,False,False,1091220529,1
8d1ec82ba968b6be683acb4b07b59227e88910a5,apache/groovy,True,False,1080806479,1
ad4c491c668aa2b6a3a65746b6fc1f9da091b420,apache/groovy,False,False,1082021632,1
3d37acd34fcf44c4a51bd104ef70043af62c7d99,apache/groovy,True,False,1073909253,1
5f6238bbbb40993ba6ddda28d909aaaf7d1a9f3d,apache/groovy,True,False,1079382700,1
c3752bfd49fafcb613e34fd6c93b6e4ae6d89070,apache/groovy,False,False,1075452220,1
3d220dce0ce3cbf2464d84ce029f8887cddbd057,apache/groovy,False,False,1076883705,1
1f1dea53ee57d63f0bce43c8a78fe2f43ca1603f,apache/groovy,True,False,1081246069,1
4245e081076dbafb6c13a6da04e83a7743895817,apache/groovy,True,False,1089740283,1
9ffe8af10c0fc460976e9db71d85622349856ab4,apache/groovy,False,False,1082148535,1
f6dafee96aeb8b02bc5948750fab3f9237439dc0,apache/groovy,False,False,1090154769,1
615048528f0d502892ff4470386e3513dda65fe1,apache/groovy,False,False,1083966660,1
36821e0075315eae59df5fc41302c089e3b3372f,apache/groovy,True,False,1084739443,1
9168102483d92b35cb14679a1a471a9037622bf4,apache/groovy,True,False,1077926180,1
bcaa1b718025bd1b8182397f99ee0a4dad4eda4e,apache/groovy,True,False,1077351185,1
6aa5ee3a9ed1263cc3356bdb9f48551d769a8122,apache/groovy,False,False,1079036873,1
03c950ecd39160f51681679ef321563319dea67f,apache/groovy,False,False,1085188750,1
606fe0b2a46f0ec5d7ba798e5095e03f91dd581a,apache/groovy,False,False,1073389424,1
e010b85525de1c3abfad3a8fc6236e8366f85266,apache/groovy,True,False,1084209587,1
f7623b59e4af61e201e71f8c1885747cfca87de5,apache/groovy,False,False,1087898798,1
6194c59e50fbd430502dbfabe5f32a2aa8c0e5f5,apache/groovy,True,False,1089884841,1
14fbefdd3a083614c5eff9e4b2d5e7288c6cf059,apache/groovy,True,False,1073064231,1
89a756b645560d42d67dae759c2847bb8f8a36e5,apache/groovy,True,False,1087291283,1
338b3e0eaa41194d2e15d0581a8f1c8e8cd8ab63,apache/groovy,True,False,1084531811,1
0aa7c01336f3503bba3a96e68c188494b70be928,apache/groovy,False,False,1089803215,1
4712cc77a6fcfea85a4a4c7b510b4c4afe307dd8,apache/groovy,True,False,1121870179,2
20508d1670f944f779a0a4f711a7a219e470b543,apache/groovy,True,False,1128249173,2
c47308f2758a700ee640680df4ab1badac777e38,apache/groovy,False,False,1132421275,2
9d95da9c9848a4a6cf29239ebb9978654af73ac1,apache/groovy,True,False,1124564536,2
86281f654a07c0cf1b2cdbfff24811d9fc0715d3,apache/groovy,True,False,1125312582,2
6ea54e627852f4f2256061b868c5a907f7675e80,apache/groovy,True,False,1118346719,2
0cf59b73e7473b09ced40c9f2731566bc4f87681,apache/groovy,True,False,1117658451,2
2babcf3b3b6d311690a00eaa279b65cfccba647a,apache/groovy,True,False,1132261557,2
7f1e4dc1ddd349abba52b3983b610f218b8291c6,apache/groovy,False,False,1124567474,2
5da3a70e37574f91d2161c80053dc109d9c2efdb,apache/groovy,False,False,1109184318,2
582be0c83395896d6207c835fae599c1aeba83af,apache/groovy,False,False,1124081423,2
272888046fd45d48d790259e387f0651ceeb5bc4,apache/groovy,True,False,1120085305,2
