commit_id,project,buggy,fix,date,strata
c0d7b88427a76246ac539cde0f1afddef503d97e,apache/groovy,True,False,1068874930,0
d5166cb9237df134d018db74429c505e62de596d,apache/groovy,True,False,1067549885,0
98076bc1e9fd328febf6e3a0d3f516963b501865,apache/groovy,False,False,1069623198,0
6ba7af92409900eb55e0dd46c9b71ea535357feb,apache/groovy,False,False,1063296466,0
6ffeb5b3727c94e7ce6338be1a38b06344db9843,apache/groovy,True,False,1067476255,0
a30c3cc287de122be0d31cb7e974c063c74ac04d,apache/groovy,False,False,1064377749,0
83c1338d2988f95184dba2a3e9c3ba661609f2c1,apache/groovy,False,False,1070910915,0
5a787ab2b618731249d84b9fe612924d27d5edfb,apache/groovy,False,False,1063613162,0
797fdd674036b65151138b10aecb475c8b26a9f5,apache/groovy,False,False,1063439584,0
bbadbfd40824d8491df547a8b20f790830ee94a7,apache/groovy,False,False,1063298719,0
a7ce06e318dd27e1065b1e106d0ad64f790fb3a2,apache/groovy,True,False,1064931199,0
110cce3295b75815370f29216257e6eafd99c702,apache/groovy,False,False,1067607294,0
b6616e5fb6d537229d307cf8647ef483468175a6,apache/groovy,True,False,1072694298,0
5d0abaebf0bd4b5d98f9ef173f23b3be5e6fb37f,apache/groovy,True,False,1070542250,0
a33d645f00add6f8a5d8830be164a50f86c5101a,apache/groovy,True,False,1071649553,0
ec6321cde182487f05c420be436833f232e78862,apache/groovy,False,False,1064596333,0
48a2a52233d07135908162e23f3f85d970dbbab7,apache/groovy,True,False,1065466025,0
1c86825f8baeb9c34c433c059340a6fb70b0576e,apache/groovy,False,False,1065390693,0
8725e3e7ddc59020d26741095c32e6a67ebcf49c,apache/groovy,True,False,1070307314,0
5ac9a33faaf8fbe776b46f105ff83b017aab9102,apache/groovy,False,False,1071739318,0
a03930c1046a323bc1ade98605c24c7032ae67b2,apache/groovy,True,False,1065720260,0
009a7bd4de6fac2a90bea208507903a0dfcdc602,apache/groovy,True,False,1065397758,0
986de73e9f342b5d1ff0366ea9d46593328e6c36,apache/groovy,True,False,1069752779,0
06a456ec1670fb26a86f8a18f5b55017ac961f39,apache/groovy,True,False,1064916954,0
777b7900708442d36bbacd504494855fe1a0e79b,apache/groovy,True,False,1070984950,0
7038de91ca407b907c8a07c0e0b94e48ae1d4cc3,apache/groovy,True,False,1071153302,0
be0f73d1bb387dc332a95c34a5729ec99bb028c1,apache/groovy,False,False,1072189857,0
d6855b870b17cc7e18e6a4c706909d26e90a056c,apache/groovy,True,False,1103005517,1
4abf68f212179b9041ae0b4c2d64371c0c8cad38,apache/groovy,True,False,1084595399,1
d41fcf247fa2bf2ce98e7adaaabbc92e51fa0452,apache/groovy,True,False,1102456380,1
14fbefdd3a083614c5eff9e4b2d5e7288c6cf059,apache/groovy,True,False,1073064231,1
43c1b9f416dbe1f4780142bc6773aa775059cfa1,apache/groovy,True,False,1074017955,1
178ed499c60256b45eefec67fffa07df6cd8a930,apache/groovy,True,False,1080904323,1
92882dea6dd716c720e660614df19d51444f3fbb,apache/groovy,False,False,1085206260,1
4b73d9f5acc0011e3a62e162cf7271e5e4a3ef4c,apache/groovy,False,False,1077368201,1
4b149f9313d533870ec9292c62295a4c3d38f9d4,apache/groovy,True,False,1079962997,1
9cc357e6df346f0fd56c23c6993c5ee2175c4c3c,apache/groovy,False,False,1075237787,1
1cb00ff7309b5f48479ffcc2081f8fa25131f181,apache/groovy,False,False,1094203227,1
f8e7058e4da417dc2b5f0c3c1fab691b7c1e11d4,apache/groovy,True,False,1104143488,1
bcaa1b718025bd1b8182397f99ee0a4dad4eda4e,apache/groovy,True,False,1077351185,1
b17999c72f741e05f0c64a4ed939119bd0316436,apache/groovy,False,False,1094146690,1
6194c59e50fbd430502dbfabe5f32a2aa8c0e5f5,apache/groovy,True,False,1089884841,1
9e709886f36c2d2eac483e9a02350eb6f509d2fe,apache/groovy,False,False,1081354908,1
36821e0075315eae59df5fc41302c089e3b3372f,apache/groovy,True,False,1084739443,1
51df4f8fb44d67437e7a9ef54cc2fd98c59932c9,apache/groovy,False,False,1080113288,1
338b3e0eaa41194d2e15d0581a8f1c8e8cd8ab63,apache/groovy,True,False,1084531811,1
4c78911ab5d998fbf7256c6682ddd10aa2296967,apache/groovy,True,False,1073658692,1
a9867f71db0c2837ca9ecc90c1dd51153cc7f8e7,apache/groovy,False,False,1073399168,1
89a756b645560d42d67dae759c2847bb8f8a36e5,apache/groovy,True,False,1087291283,1
60b37a795f59f7dc1e339184c10ec80b8bc58989,apache/groovy,False,False,1075236944,1
4245e081076dbafb6c13a6da04e83a7743895817,apache/groovy,True,False,1089740283,1
bca40ac7fc5222f676bc6095dd7bb696de753558,apache/groovy,False,False,1074501940,1
5108cf86039bfefe081ee7b394f472b21c03d67e,apache/groovy,True,False,1096559994,1
845c693808ea082c483e0da7cbd228e7bd4caaf0,apache/groovy,True,False,1084806036,1
e010b85525de1c3abfad3a8fc6236e8366f85266,apache/groovy,True,False,1084209587,1
de790eb0429cf1171763daa02dc07502a021d213,apache/groovy,False,False,1081986768,1
54ce4309a02b537afe0b283e670e130c69afb402,apache/groovy,False,False,1074280642,1
4497e6d42818c00179f379373cdf683c7b8626d3,apache/groovy,False,False,1089727608,1
27d978aa50e324cf60e71357827bc3ffc3f69ae1,apache/groovy,False,False,1084395176,1
c3bfbf41ec305de3317d43cc288a420a86a3fe3a,apache/groovy,True,False,1074592403,1
4af15e21d9305a10e2902ddcd0bcae695e56d3bf,apache/groovy,True,False,1081398752,1
551de450f62ee639a2d07cea29b3bc114632e610,apache/groovy,False,False,1077357417,1
dce1ae493486d8d76c2cca36f9cdcdb66712cbf9,apache/groovy,True,False,1078936882,1
ec4ceae429964ad84c6406df5c2d11109ec28eda,apache/groovy,True,False,1082677269,1
25401f6fac9346ead6f11c7482b72b3926aef816,apache/groovy,False,False,1078749588,1
f8d17c7f44e6302bc3479328d34d154095c51cdf,apache/groovy,False,False,1103094399,1
c6b9a37642fca102d5504e61bdb48fb119f9bfdb,apache/groovy,False,False,1083278379,1
be04baaf928c37ee6b436a630aa392d20a85d236,apache/groovy,True,False,1078421474,1
20227399a32eb79ed7392b6c2c9a3580bf14f7d2,apache/groovy,True,False,1075408886,1
57087785d5fc9523eff1bc682a4188536e298786,apache/groovy,False,False,1084392191,1
487c5c6a627b591565ca15f5173772c730530929,apache/groovy,False,False,1074078068,1
3d37acd34fcf44c4a51bd104ef70043af62c7d99,apache/groovy,True,False,1073909253,1
a0a831f4e3eec5ec04b561a02846c07031f63780,apache/groovy,True,False,1082359787,1
f6dafee96aeb8b02bc5948750fab3f9237439dc0,apache/groovy,False,False,1090154769,1
01ceb7248835fad5c15e778d30b850c825285983,apache/groovy,False,False,1078669551,1
8d1ec82ba968b6be683acb4b07b59227e88910a5,apache/groovy,True,False,1080806479,1
10a9a38822b5e4c09a8be8efc0b1cd7e358c013d,apache/groovy,False,False,1076448415,1
4e447b054f64c7f1a1b815f1f5fd68f3c92b2fed,apache/groovy,True,False,1079108704,1
cc67fc046705655c7ecea3dc356de714471e08d1,apache/groovy,True,False,1092427150,1
504f52d02977f3da15623d2e1547ebedb5e7e59a,apache/groovy,False,False,1080242998,1
9168102483d92b35cb14679a1a471a9037622bf4,apache/groovy,True,False,1077926180,1
1f1dea53ee57d63f0bce43c8a78fe2f43ca1603f,apache/groovy,True,False,1081246069,1
1b501720b8205c785ed8a6c07c0e97c505462919,apache/groovy,False,False,1077200550,1
832454fdc480c9401e1dde430ef4c00cdf33ac3f,apache/groovy,False,False,1074518822,1
5f6238bbbb40993ba6ddda28d909aaaf7d1a9f3d,apache/groovy,True,False,1079382700,1
cbaffa8c4f7342f878d04095139d45dbd3545fb6,apache/groovy,False,False,1088602720,1
e476911f7736e8b86ba1495eaae1850fb05972c2,apache/groovy,False,False,1124623695,2
544fc75d8fb9dc5f4339007474537ae4b98bc989,apache/groovy,False,False,1116056140,2
cbcd91108e613b2302705aacaaff0ae910a1c6e9,apache/groovy,False,False,1126611823,2
edba11cc10bb03bc8e2ae6e5f4905533687313aa,apache/groovy,False,False,1126609899,2
a4a41cd1d2d9f6c0af1d3dafbcfbc77c0967aebe,apache/groovy,False,False,1114325606,2
41863e778edf076579f4606f49a79d65a94d2a5d,apache/groovy,False,False,1120511038,2
7c7595ce20d3e5ef9e972fa8a6653a40f923f869,apache/groovy,True,False,1129738743,2
d87c7ddf1702ea6f40c0612355426e15162b2a3f,apache/groovy,False,False,1132758130,2
cb60cec2fc8a230429a3d0fc27d89100a2a346c3,apache/groovy,False,False,1121725032,2
8b1f5a720261c76c250e5f0c9321749483193922,apache/activemq,True,False,1135014202,2
94a577a19132e89ced3582d3b5033f3629676a14,apache/groovy,True,False,1105815347,2
2c5e4f123981a08a7105a0f34b4fd3ba0d143d65,apache/groovy,False,False,1115849001,2
27f7cab3e8bebad9a6d2c96ebb81482e2a56dd69,apache/activemq,True,False,1135869439,2
efb6f0741a7c816426a82ff1f78f77e127434618,apache/groovy,False,False,1111515877,2
2a5268836058cadfa9b8f4d26985ea2ef51e1f2e,apache/groovy,True,False,1131900727,2
c99d4ce4d7abd35aa03c8a346f72e510f9da3610,apache/groovy,False,False,1122030793,2
9a90b72de41dfdfd63381af168a79a6bb9d27556,apache/groovy,False,False,1115842530,2
68efc006a198a56b887e1cc9dfa7bbf13e1d8713,apache/groovy,True,False,1129488046,2
9bed55c129b93dbebeb95e4cf9ce2de4e8d2fc2a,apache/groovy,True,False,1105620570,2
ceeb3a2aa6d4a9cd409c5c6d8cb42c8dddebb43c,apache/activemq,False,False,1135113647,2
6c3182f6fc7becd9aebc7c1b64d9005cba17eb39,apache/groovy,True,False,1131900134,2
