commit_id,project,buggy,fix,date,strata
79f50a10e7688279664146bb3c18837dada370a4,apache/groovy,False,False,1071086882,0
3144c0e9c7b76f1df693f16e982b1da451c42c2c,apache/groovy,False,False,1064471000,0
653d75403391eb8662f9a25f82d2df1759413075,apache/groovy,False,False,1072802804,0
c0d7b88427a76246ac539cde0f1afddef503d97e,apache/groovy,True,False,1068874930,0
a33d645f00add6f8a5d8830be164a50f86c5101a,apache/groovy,True,False,1071649553,0
20a38d9b2a87c052a4db498f16fef549e330474c,apache/groovy,False,False,1064513684,0
97a05fa1e40ba174a20a2270f8ac9f861dd70ad8,apache/groovy,False,False,1070392402,0
44df07fcba99d7d219ef8381c6c7b7342e9ed319,apache/groovy,True,False,1065080750,0
5d0abaebf0bd4b5d98f9ef173f23b3be5e6fb37f,apache/groovy,True,False,1070542250,0
6ad34743d7a21d785071b820b3892eabc9e6b766,apache/groovy,False,False,1077044116,1
fc14caceb5f4cb20b9f4268be3fc61f0cc65490e,apache/groovy,False,False,1089577608,1
36821e0075315eae59df5fc41302c089e3b3372f,apache/groovy,True,False,1084739443,1
14fbefdd3a083614c5eff9e4b2d5e7288c6cf059,apache/groovy,True,False,1073064231,1
d6855b870b17cc7e18e6a4c706909d26e90a056c,apache/groovy,True,False,1103005517,1
3d220dce0ce3cbf2464d84ce029f8887cddbd057,apache/groovy,False,False,1076883705,1
6aa5ee3a9ed1263cc3356bdb9f48551d769a8122,apache/groovy,False,False,1079036873,1
e010b85525de1c3abfad3a8fc6236e8366f85266,apache/groovy,True,False,1084209587,1
11d70f172eb48d7a185104e54db5ec44cb068298,apache/groovy,False,False,1075144297,1
3d37acd34fcf44c4a51bd104ef70043af62c7d99,apache/groovy,True,False,1073909253,1
5f6238bbbb40993ba6ddda28d909aaaf7d1a9f3d,apache/groovy,True,False,1079382700,1
f114b78d043a32938b40b304ee234313ce98c116,apache/groovy,False,False,1083103859,1
178ed499c60256b45eefec67fffa07df6cd8a930,apache/groovy,True,False,1080904323,1
879123a5f42d27565f411c02bd873e46c92ee263,apache/groovy,False,False,1079077538,1
5108cf86039bfefe081ee7b394f472b21c03d67e,apache/groovy,True,False,1096559994,1
bcaa1b718025bd1b8182397f99ee0a4dad4eda4e,apache/groovy,True,False,1077351185,1
cbaffa8c4f7342f878d04095139d45dbd3545fb6,apache/groovy,False,False,1088602720,1
4af15e21d9305a10e2902ddcd0bcae695e56d3bf,apache/groovy,True,False,1081398752,1
338b3e0eaa41194d2e15d0581a8f1c8e8cd8ab63,apache/groovy,True,False,1084531811,1
5724870025c25622015ba13c0310def5742d0b2f,apache/groovy,False,False,1102474407,1
6c3182f6fc7becd9aebc7c1b64d9005cba17eb39,apache/groovy,True,False,1131900134,2
9370456da693423cb687e55da309df132bd17431,apache/groovy,False,False,1129716430,2
b715e688f08aafd6fc2287a7123b1d617f08453d,apache/groovy,True,False,1121864895,2
dbf7187da9d144b7723b2fa9e96e58954f4ca46e,apache/groovy,False,False,1128950047,2
8032ef40bea6bb08d0f8151866beadd7cafb9eb1,apache/activemq,False,False,1135101938,2
8cfafe122de329dfd7c220cdc0bbf9e3f54da41f,apache/groovy,False,False,1127130806,2
f1bbfd320193609fad94c9ef2654c0c7b78d0aff,apache/activemq,False,False,1134581656,2
8f9b840dc6439f6e8e4c55ce95f8bd505f41391f,apache/groovy,True,False,1118783720,2
b455049e0830456d6bad8ec3ebf167156d7e5406,apache/groovy,False,False,1128442111,2
cee2deefbf55985633e637b0e761c589ebabf496,apache/groovy,False,False,1109160069,2
db0f052626496bfb9606633e98cc4382d8c93fed,apache/groovy,True,False,1134671425,2
27f7cab3e8bebad9a6d2c96ebb81482e2a56dd69,apache/activemq,True,False,1135869439,2
9e37c49f28893fc77694f21fc5cd532f29bdc5ca,apache/groovy,True,False,1115774260,2
cbf4a843e9f9f7653e37f2d8ab8e7db8c347ac7d,apache/groovy,True,False,1126612168,2
f458b9e9505efa79bddfe7892fe5fc1f471bb857,apache/groovy,True,False,1113390862,2
ff457e227a2e1e7aa4592e0e125753bd8293021e,apache/activemq,True,False,1135850875,2
7e705c5374ed144d582e74dd04e43b5da0d89344,apache/groovy,False,False,1112699147,2
4be41938bd1d02a65659b5871492f8181407e6be,apache/groovy,True,False,1119261740,2
49ab20ce18425fc83662c097edf1502c1fc9c0ac,apache/groovy,True,False,1120200098,2
47307cba07cdf8a062b427180a11e16ded82a8d2,apache/groovy,True,False,1127071419,2
d87c7ddf1702ea6f40c0612355426e15162b2a3f,apache/groovy,False,False,1132758130,2
b2b33423d9c6a86effac860454d1c41e22c3fb6d,apache/groovy,False,False,1107551955,2
80f5e0ced1de75624f109466395ef57fdb6f774b,apache/activemq,True,False,1135966164,2
8b1f5a720261c76c250e5f0c9321749483193922,apache/activemq,True,False,1135014202,2
e576e936de31b88f7906a1c687862fcffb2d98f2,apache/groovy,True,False,1119290100,2
e4ab1d6f057485ad99a27fa1e2051aa5c1e807ac,apache/groovy,True,False,1128362857,2
2ab55ddb1d004ade70d365f0ecf6f1ff1ceb98a0,apache/activemq,True,False,1135081685,2
f86515d70e9ae42ff1215370c076ca209059a522,apache/groovy,False,False,1127162423,2
07d063df1430c715a3eee797346324f3a5ae0a46,apache/groovy,False,False,1124827428,2
b38f53727fd3872ae7b49f10a5a41b7e80224367,apache/groovy,False,False,1112262098,2
104204bcf02ee751c2db68c9ed7bbd5e7218d0c2,apache/groovy,True,False,1114568525,2
e476911f7736e8b86ba1495eaae1850fb05972c2,apache/groovy,False,False,1124623695,2
5c7f11609558dab7b253b588765f29d66aadd51d,apache/groovy,False,False,1118785630,2
fd4bb60c2db80fcdadfbc2732aec118cfcd53d0b,apache/activemq,True,False,1135795177,2
618c5227af664bd3aec2e213fe9c3734df3264cd,apache/groovy,False,False,1118392649,2
2fe01ce355cfa527f24e9c787b9a2fcc8697713b,apache/activemq,False,False,1152590394,3
c6e0984e1dbf4afce4ac475e3f3c0bc29816bdf6,apache/activemq,False,False,1146714359,3
d86f77f462111a74673cc67e1a2bb799d0bcfd67,apache/activemq,True,False,1139591206,3
2e3254abb47c202efaed82432b000f7ab8cf090a,apache/groovy,False,False,1166725957,3
fe37e737b645bbd7d316199290ea796b1387f114,apache/groovy,True,False,1164831097,3
9f3fcde5666235be4e695142e09617f6fa0d0f77,apache/activemq,False,False,1152005938,3
a7ac415557938069b8de56a70f276041596c26d6,apache/activemq,True,False,1139430188,3
5744fc59e687317866084c58af833d5c48e8f574,apache/groovy,False,False,1162028419,3
f2669a70a6db49c0c7906d0d594a19452b66983d,apache/activemq,False,False,1136843753,3
bd0ad6860ac62c40ae2616d399d164ce17074641,apache/activemq,False,False,1159324967,3
3a4f3d5bd9afb69f124b8a31adf2229b243cab5e,apache/activemq,False,False,1151779042,3
a677c21240ac154a9fdd4cb1aca9001a5cb16472,apache/activemq,True,False,1152262629,3
0c6165f4bb6c959edd22bfc92ea07d0b7b0f4d32,apache/activemq,False,False,1161629481,3
5f5bff613e86d193c5cf1df67d5dae8845bc335f,apache/activemq,True,False,1149469541,3
6d4451a81212b9ac659551f52350a8a52dbbeace,apache/groovy,False,False,1166210688,3
28647f1790b434837ee0bf8fe58bb1999d82155b,apache/activemq,True,False,1144817182,3
c5f96e1db54a186cb6e8e9430d22704af418248e,apache/activemq,False,False,1141981916,3
f5bb6057559014a501b0e0547e21666c20227ea5,apache/groovy,False,False,1166825941,3
2a96e2d1e2cac3bfb5c202f9e22a5f3dfe8fc065,apache/groovy,True,False,1164656660,3
9c3dc347ca39b9f714ce1f16e12569bce82877e2,apache/activemq,False,False,1162482689,3
02d8c7e8ef9f78aa7052d842495f108e39dbddf8,apache/groovy,True,False,1155894765,3
7d2442cae9605a3252ef78b2abae761f6050bd15,apache/groovy,False,False,1139278556,3
2bc09bb764ea7f78e1d69e0a23013abc51e79bbc,apache/activemq,False,False,1140513247,3
f9a763586aac0b464207d3e9f7f4b2acd790db5e,apache/activemq,False,False,1138066687,3
11c37a7be5f592d05c460944343ce8af8583541f,apache/activemq,False,False,1141828595,3
d7a9feb0a641f87c6138000e946dad38b1c3faed,apache/activemq,False,False,1167384481,3
319033f7129fa96dcf07a9deb141938b7a15d5b6,apache/activemq,True,False,1150464713,3
370734c8213b87b40d02e16e5af87276f2a3a10d,apache/activemq,True,False,1154010232,3
0196bc6a28efa30d58fcf94d0b30ed7858e87068,apache/groovy,True,False,1161603484,3
358bc878132ae0d9f4d2f26bfd42b074174fcca4,apache/activemq,False,False,1149788596,3
138d9cfffaf1adc72f22f6e492c6711aaa6e0327,apache/activemq,True,False,1141835245,3
9479de76fa3049921a911ee3988fcfd55595d1e5,apache/activemq,True,False,1156531305,3
