commit_id,author_date,bugcount,fixcount,la,ld,nf,nd,ns,ent,revd,nrev,rtime,tcmt,hcmt,self,ndev,age,nuc,app,aexp,rexp,oexp,arexp,rrexp,orexp,asexp,rsexp,osexp,asawr,rsawr,osawr
00ab3d4f36a1e994698f7ab1ecada1cefa72e8db,1366428888,,,50,6,4,4,2,0.7536959043595368,true,2.0,829297.0,13.0,6.0,false,38.0,1896954.75,95.0,2.0,248.0,225.0,390.0,204.0,222.0,345.0,242.0,217.0,380.0,0.5522727272727272,0.4954545454545455,0.865909090909091
00f0b170ec15299b20c345fa1f66f21185c2dc79,1345050439,,,20,15,4,3,1,0.7291406475261194,true,2.0,30452.0,26.0,15.0,false,35.0,123583.0,82.0,2.0,318.0,1554.0,1742.0,317.0,1553.0,1740.0,235.0,1473.0,1582.0,0.1042863455589925,0.6513477684489616,0.6995139195757843
011e6353afbd662d3f53454e6ef96829c0705b8d,1371796986,,,15,15,3,3,1,0.7424022126550772,true,5.0,1933988.0,32.0,5.0,false,26.0,1472.0,55.0,1.0,158.0,1277.0,1371.0,158.0,1191.0,1285.0,155.0,1196.0,1288.0,0.03136939473155037,0.24069977880555,0.2591996782626181
014499acf5d6d6a557c9415aa49c536817a02a0a,1361478518,,,9,0,2,2,1,0.9910760598382222,true,2.0,111554.0,12.0,5.0,false,3.0,1866716.0,4.0,2.0,485.0,1108.0,1526.0,434.0,1098.0,1465.0,345.0,1051.0,1335.0,0.08741788782213239,0.2657908034360788,0.33754421424962106
0185a36c40259c47d2647ba1dd5275f4088e525d,1389830110,,,35,21,3,3,1,0.6480016190499651,true,10.0,1243216.0,44.0,18.0,false,188.0,427.0,747.0,3.0,1016.0,2999.0,3412.0,887.0,2360.0,2708.0,997.0,2878.0,3274.0,0.1412797281993205,0.407559456398641,0.4636183465458664
01a44568cc60bb5a6dd7b55d69b20bba57d1b94b,1378455926,1.0,1.0,28,1,2,2,1,0.21639693245126465,true,6.0,3789279.0,38.0,11.0,false,21.0,345612.0,45.0,5.0,205.0,3458.0,3551.0,205.0,2876.0,2969.0,117.0,2436.0,2515.0,0.0198252688172043,0.4094422043010753,0.4227150537634409
01c54d96ab7b0fda61b3b81c56022f14a39e1916,1362665517,,,135,1,5,3,2,0.6723471099386246,true,17.0,6683586.0,83.0,25.0,false,0.0,0.0,0.0,2.0,5.0,387.0,390.0,5.0,350.0,353.0,2.0,258.0,258.0,0.004149377593360996,0.3582295988934993,0.3582295988934993
01c654e2ef6db17e677d5e9a0d8e781d374bdbbe,1340301022,,,4,4,2,2,1,0.8112781244591328,true,2.0,360479.0,11.0,3.0,false,48.0,75085.0,104.0,2.0,99.0,754.0,806.0,99.0,754.0,806.0,91.0,719.0,763.0,0.05389572349150557,0.421792618629174,0.447568834212068
023a0615874443e2fc28d0df64a5ab5dd485405d,1376847464,,,48,0,3,3,2,0.31366684285007645,true,6.0,1334215.0,40.0,9.0,false,43.0,214999.0,155.0,2.0,98.0,357.0,384.0,98.0,341.0,368.0,98.0,349.0,376.0,0.1584,0.56,0.6032
026ba19aac853ff6265da6ca3e48c3cfc6fa3568,1377101763,1.0,,9,3,3,2,1,0.9358932809493992,true,4.0,1350441.0,26.0,9.0,false,130.0,316521.66666666674,431.0,2.0,8.0,528.0,530.0,8.0,528.0,530.0,7.0,514.0,515.0,0.001384083044982699,0.08910034602076125,0.08927335640138408
02c7cd97fa4b8a81f0795be757bd99a29a037795,1362892399,,,65,2,2,2,1,0.6442142137378307,true,4.0,809151.0,29.0,13.0,false,73.0,177445.0,184.0,5.0,53.0,1194.0,1209.0,53.0,1182.0,1197.0,52.0,1142.0,1157.0,0.012864077669902912,0.27742718446601944,0.28106796116504856
034df6e875d6c0b590f3cfb802574c2f982fd534,1382047001,,,3,3,2,2,1,0.9182958340544896,true,1.0,17525595.0,6.0,3.0,false,14.0,85392.0,49.0,3.0,385.0,1677.0,1690.0,362.0,1425.0,1437.0,363.0,1627.0,1637.0,0.0571159579475914,0.2554526910403264,0.2570218107641613
035b43b1fd320008234e066e30629fb0e359b424,1326393501,,,38,11,1,1,1,0.0,true,3.0,350596.0,20.0,12.0,false,6.0,4541816.0,6.0,2.0,13.0,269.0,277.0,13.0,269.0,277.0,13.0,217.0,225.0,0.02766798418972332,0.4308300395256917,0.4466403162055336
035e49cf4ba7469c98991604f59f06bff5e8c7fb,1358811511,,,7,3,1,1,1,0.0,true,1.0,49244.0,5.0,2.0,false,11.0,6409510.0,12.0,2.0,110.0,139.0,192.0,110.0,137.0,190.0,101.0,118.0,166.0,0.3217665615141956,0.3753943217665615,0.5268138801261829
0407b59c259b2861b4541e31379e994ea8350b83,1371469031,,,34,12,5,2,1,0.8683884526410074,true,6.0,-603114.0,39.0,17.0,false,34.0,3071840.8,116.0,5.0,822.0,951.0,1224.0,804.0,921.0,1185.0,702.0,777.0,966.0,0.6688867745004757,0.7402473834443387,0.9200761179828736
0414446063101bf2931f1c9cf568bf3c46488363,1337475740,,,45,1,3,2,1,0.25723370245557337,true,4.0,936857.0,15.0,7.0,false,49.0,112564.0,129.0,2.0,90.0,797.0,859.0,90.0,797.0,859.0,82.0,627.0,686.0,0.054283845650752116,0.4107259646827992,0.4493132766514061
041488406b0bb50b7e8c868975e4f225294d68e9,1374037758,,,1,2,1,1,1,0.0,true,1.0,94029.0,6.0,2.0,false,4.0,2454394.0,4.0,2.0,216.0,330.0,537.0,189.0,322.0,502.0,10.0,302.0,304.0,0.0152990264255911,0.4214186369958275,0.4242002781641168
043b4dde00216e71e855ff353e41695e4ed940a9,1392889183,,,69,21,2,2,1,0.3943002379274748,true,5.0,7874581.0,86.0,15.0,false,4.0,5007057.0,6.0,6.0,16.0,1133.0,1135.0,14.0,975.0,976.0,12.0,624.0,624.0,0.01543942992874109,0.7422802850356295,0.7422802850356295
0488c10d349d37ac5fa4f23e05b583ae4d6de999,1361409287,,,6,0,1,1,1,0.0,true,1.0,71024.0,6.0,3.0,false,3.0,441871.0,3.0,3.0,819.0,1171.0,1761.0,797.0,1143.0,1713.0,747.0,1090.0,1617.0,0.18960709759188848,0.27655259822560196,0.41013941698352346
04aeabe7c028d9c071348ad3ee78ae5da13c5bc5,1390455451,,,32,38,3,3,1,0.3955897101863983,true,4.0,2901615.0,40.0,18.0,false,7.0,3782132.666666666,14.0,5.0,20.0,2586.0,2588.0,20.0,2200.0,2202.0,18.0,2469.0,2469.0,0.0026606917798627644,0.3458899313821593,0.3458899313821593
04ca11bd4cf43b4332c02a15edd506868031168a,1327432352,,,19,8,1,1,1,0.0,true,3.0,708663.0,24.0,13.0,false,35.0,112878.0,83.0,2.0,16.0,299.0,310.0,16.0,299.0,310.0,16.0,232.0,243.0,0.027027027027027032,0.370429252782194,0.3879173290937997
050aa2bcbdd440e9d4a485796e8eaf1dbc70ff57,1374212148,,,39,17,2,2,1,0.4912373418243332,true,2.0,3403865.0,13.0,4.0,false,80.0,113541.0,251.0,3.0,1.0,2897.0,2897.0,1.0,2453.0,2453.0,1.0,2612.0,2612.0,0.000375234521575985,0.4902439024390244,0.4902439024390244
060b274a136121ccda75f2b6efadde6d6a730fa5,1381186963,,,1,1,1,1,1,0.0,true,2.0,83209.0,18.0,11.0,false,155.0,23303.0,747.0,6.0,1676.0,1795.0,2912.0,1444.0,1591.0,2512.0,1583.0,1580.0,2622.0,0.2543352601156069,0.2538535645472061,0.42116249197174055
06112dc34865ec6b54042bf0e55b23c59675744d,1326731031,,,2,2,1,1,1,0.0,true,3.0,88267.0,11.0,5.0,false,26.0,32050.0,45.0,2.0,6.0,271.0,275.0,6.0,271.0,275.0,6.0,211.0,215.0,0.012962962962962964,0.3925925925925926,0.4
064fefb810eab07d4ddde3dd50537a6236567423,1359994878,,,123,0,4,2,1,0.5870510638717047,true,33.0,15490531.0,130.0,40.0,false,99.0,593342.75,501.0,2.0,7.0,1401.0,1405.0,7.0,1250.0,1254.0,7.0,1214.0,1218.0,0.002131060202450719,0.32365476824720296,0.3247202983484284
06d1f0dfd5d22ace96b414fd0b71fbaa668b95ce,1345048470,,,31,5,2,2,1,0.7106768538561229,true,3.0,160556.0,19.0,9.0,false,14.0,2018121.5,20.0,2.0,1188.0,1000.0,1217.0,1187.0,1000.0,1216.0,1057.0,924.0,1065.0,0.4677276746242264,0.4089301503094607,0.4712643678160919
0764fc75c1b93e2361704ee40b68a5098d7b73b2,1380033651,,,6,6,2,2,1,0.8112781244591328,true,1.0,37487.0,7.0,2.0,false,10.0,487663.0,44.0,2.0,481.0,1040.0,1265.0,400.0,987.0,1149.0,131.0,309.0,336.0,0.3492063492063492,0.8201058201058201,0.8915343915343915
07a0af5c97c09ff96e10f3e457d653a6bcfa09da,1359536240,,,6,6,4,3,1,0.9591479170272448,true,3.0,-13506093.0,11.0,3.0,false,14.0,966856.0,23.0,2.0,173.0,578.0,657.0,167.0,578.0,651.0,101.0,524.0,533.0,0.15178571428571427,0.78125,0.7946428571428571
07cbf72301c5a3e588fc818abcab91f733b87738,1360646963,,,57,164,4,2,1,0.6770876967262895,true,3.0,60284.0,12.0,3.0,false,47.0,628508.0,190.0,2.0,346.0,1535.0,1765.0,285.0,1350.0,1539.0,304.0,1328.0,1530.0,0.07955138236828377,0.34663536776212833,0.399321857068336
083ec7e22a68988983eaa12e0d247d70e6e0ba59,1359117648,,,49,38,2,1,1,0.7355085815538398,true,2.0,442354.0,11.0,2.0,false,25.0,1042795.5,38.0,2.0,133.0,847.0,947.0,132.0,768.0,868.0,127.0,742.0,838.0,0.03483941208492107,0.20223189983669027,0.22836145890038104
08987b12eb5ba5e1e15977af26362180d72650c5,1377621581,0.0,,630,0,4,3,1,0.6703872557040401,true,8.0,708761.0,38.0,14.0,false,46.0,669009.5,153.0,3.0,30.0,624.0,630.0,28.0,506.0,510.0,30.0,478.0,484.0,0.033369214208826686,0.5156081808396125,0.5220667384284177
08d749780ec6a8b092507b345f7a89b4661d9d70,1374240611,,,74,66,2,2,1,0.18717625687320816,true,1.0,3315.0,7.0,2.0,true,18.0,172396.0,39.0,1.0,188.0,188.0,188.0,187.0,187.0,187.0,181.0,181.0,181.0,0.24761904761904766,0.24761904761904766,0.24761904761904766
08f172bb6c14f75171ac29e1c257f9581202b7e9,1346889641,,,9,1,2,1,1,0.8812908992306927,true,2.0,33357.0,10.0,2.0,false,40.0,80436.0,99.0,2.0,7.0,448.0,449.0,7.0,448.0,449.0,7.0,411.0,412.0,0.0032948929159802307,0.1696869851729819,0.1700988467874794
091f7e6553e51350add09edf1c441171715008d6,1387976787,,,1,1,1,1,1,0.0,false,,,,,true,,,,,,,,,,,,,,,,
092eb56e79e79891351003ff2cc97f7cf5d4104c,1384813495,,,2,1,1,1,1,0.0,true,1.0,209535.0,11.0,5.0,false,16.0,9777.0,25.0,2.0,165.0,472.0,548.0,134.0,427.0,473.0,83.0,333.0,349.0,0.15555555555555556,0.6185185185185185,0.6481481481481481
094604707fb44ff3e2b510756e254bd39fcaca9f,1346047400,,,3,0,2,2,1,0.9182958340544896,true,2.0,149580.0,13.0,5.0,false,13.0,485238.0,29.0,3.0,270.0,1251.0,1343.0,270.0,1251.0,1343.0,257.0,1168.0,1250.0,0.10974053594215227,0.497235219055721,0.5321139940450872
09f98c9caa495bc648f624ba3c46b912a88e6e2f,1352109472,,,460,0,5,4,1,0.6295208915499694,true,7.0,1391771.0,31.0,8.0,false,0.0,0.0,0.0,3.0,26.0,286.0,304.0,26.0,286.0,304.0,1.0,178.0,178.0,0.009950248756218905,0.8905472636815921,0.8905472636815921
0a9229c14fd27925d95613b8256c82bf90892e1e,1369663733,,,1,2,1,1,1,0.0,true,2.0,18240.0,10.0,4.0,false,30.0,1530086.0,69.0,2.0,529.0,1417.0,1788.0,487.0,1357.0,1691.0,479.0,1322.0,1658.0,0.10293802273214668,0.2837229251554793,0.3557795410679821
0ac1edd93f73f78704bd97db99296ee481c069be,1375281386,0.0,,132,3,3,2,1,0.5189900464321513,true,5.0,2595516.0,37.0,13.0,false,72.0,1607858.0,253.0,2.0,169.0,1690.0,1796.0,163.0,1548.0,1649.0,162.0,1596.0,1698.0,0.029908256880733945,0.2930275229357798,0.311743119266055
