commit_id,project,buggy,fix,date,strata
fba894477f251afdf61f71af08d525e42718afee,apache/groovy,False,False,1070898872,0
06a456ec1670fb26a86f8a18f5b55017ac961f39,apache/groovy,True,False,1064916954,0
986de73e9f342b5d1ff0366ea9d46593328e6c36,apache/groovy,True,False,1069752779,0
5d0abaebf0bd4b5d98f9ef173f23b3be5e6fb37f,apache/groovy,True,False,1070542250,0
178ed499c60256b45eefec67fffa07df6cd8a930,apache/groovy,True,False,1080904323,1
5108cf86039bfefe081ee7b394f472b21c03d67e,apache/groovy,True,False,1096559994,1
845c693808ea082c483e0da7cbd228e7bd4caaf0,apache/groovy,True,False,1084806036,1
6ad34743d7a21d785071b820b3892eabc9e6b766,apache/groovy,False,False,1077044116,1
cc67fc046705655c7ecea3dc356de714471e08d1,apache/groovy,True,False,1092427150,1
606fe0b2a46f0ec5d7ba798e5095e03f91dd581a,apache/groovy,False,False,1073389424,1
dce1ae493486d8d76c2cca36f9cdcdb66712cbf9,apache/groovy,True,False,1078936882,1
879123a5f42d27565f411c02bd873e46c92ee263,apache/groovy,False,False,1079077538,1
047575342f452aedbdd30d19446fda52d7fb5540,apache/groovy,False,False,1073325078,1
4e447b054f64c7f1a1b815f1f5fd68f3c92b2fed,apache/groovy,True,False,1079108704,1
11d70f172eb48d7a185104e54db5ec44cb068298,apache/groovy,False,False,1075144297,1
43c1b9f416dbe1f4780142bc6773aa775059cfa1,apache/groovy,True,False,1074017955,1
e476911f7736e8b86ba1495eaae1850fb05972c2,apache/groovy,False,False,1124623695,2
10ac2c8a14d05be39041b533676b90ad098ce762,apache/groovy,False,False,1106296453,2
c1fd022098c0447fd7ad44007c89ae9569cc2805,apache/groovy,True,False,1128508800,2
7e96085cdc7dd5d08ce6de697a31b1aa55669ccb,apache/groovy,False,False,1106552326,2
af7e15327eb4084217522ebff8b18330fdbd5848,apache/groovy,True,False,1112642757,2
769c64cff26edb3fb55fda441fa822160cffdfc9,apache/groovy,False,False,1131034112,2
5c7f11609558dab7b253b588765f29d66aadd51d,apache/groovy,False,False,1118785630,2
d87c7ddf1702ea6f40c0612355426e15162b2a3f,apache/groovy,False,False,1132758130,2
d35713d4249ee3ce79e0b687ae83ca3b4e9c8403,apache/groovy,False,False,1122276238,2
b715e688f08aafd6fc2287a7123b1d617f08453d,apache/groovy,True,False,1121864895,2
9eb637e484565eec069a08a1bcb8915fc3ceb9f8,apache/groovy,True,False,1117637214,2
a59fee46d54fb2bbbcb829f4756c483a0ea9f317,apache/activemq,False,False,1135784046,2
2d004a00bbe2aaf4235d0017c9b49ef87412489b,apache/groovy,False,False,1132435332,2
23e598175f0d8f84840cb27083668dab35b8b73d,apache/groovy,False,False,1109250612,2
4712cc77a6fcfea85a4a4c7b510b4c4afe307dd8,apache/groovy,True,False,1121870179,2
c876e0d3fc6061edec2b0be8dfe0bb1c71acdee6,apache/groovy,True,False,1117656036,2
f1dc4779c5988dee18a95bc9fe23ffed5b29d86a,apache/activemq,False,False,1135877195,2
3922dbe0ac6530c9f0a8d9ab032a6facd636deac,apache/groovy,False,False,1106667615,2
23c5bcd241c7bf63c08f09609122c825ebc7333e,apache/groovy,True,False,1129538182,2
dbf7187da9d144b7723b2fa9e96e58954f4ca46e,apache/groovy,False,False,1128950047,2
4e4d6e8507920c0424a83c5fc9ec188bf59557ae,apache/groovy,True,False,1109691773,2
3317ac6039d72ebee030ce809dbe0a9c97ceae0d,apache/groovy,False,False,1120923934,2
5b334c600e6dd50ff8d7f6749a887ce28cf2322c,apache/groovy,False,False,1132559749,2
b56604ae9d25a73bb99179612bf06570c0311e5e,apache/groovy,True,False,1128439215,2
00bc6a2d75bd7100382a930b0a96dfb4b28fbfa2,apache/groovy,True,False,1125679651,2
a71263c1e510059aac5ab97a5b64d5540910ac28,apache/activemq,False,False,1135015221,2
c61788704f9c647f02a4165dcf038a3252156973,apache/groovy,True,False,1111701601,2
edae2020fc901296074cc49ec48ea69f870b6059,apache/groovy,True,False,1130243681,2
5a58837f8e629c3cc190fb76c34b9659309260f3,apache/activemq,False,False,1160094661,3
ffefadbc7a9a297e8747a7b964d12883df591425,apache/groovy,True,False,1165007850,3
a19bfd4c9a969d41faacb858be855d9fda338bba,apache/activemq,True,False,1157140338,3
9f3fcde5666235be4e695142e09617f6fa0d0f77,apache/activemq,False,False,1152005938,3
10eba81d240b561cf472e2d9f5638e3f7a14b64c,apache/groovy,False,False,1155892533,3
a677c21240ac154a9fdd4cb1aca9001a5cb16472,apache/activemq,True,False,1152262629,3
982a119ba6be7cd8a42feab61115d678eb612e9a,apache/activemq,True,False,1137200892,3
236a1ac422ab55c9600a3a57890d43af57803d3d,apache/activemq,False,False,1140210064,3
ddde7643fdcd34ca7bae658d1e966e0e0f5013e4,apache/activemq,False,False,1161775496,3
449981be9db1380167e650b34bda53c524f8128d,apache/activemq,True,False,1143583834,3
3601e813f352b85983c607cd4944f8159175a3dc,apache/activemq,True,False,1141194884,3
0f502fae3d40a2b7d928c950e77c183405c90f03,apache/activemq,True,False,1139978112,3
cd687e389c8556c948229a849b33b2e9e2b2ab93,apache/activemq,False,False,1167423670,3
6d2c2f96196c5dea2ae23617c9464912c6861836,apache/activemq,False,False,1144272170,3
4436fc2d8b80a24f351053b203c320e5d1a5ed6b,apache/groovy,True,False,1160650204,3
cafe4cbcc4cf31839ff5bdfb5af7a55a682ef075,apache/activemq,True,False,1162841759,3
4eef609524f4831de2d294a50f534d112875c556,apache/activemq,True,False,1158055654,3
6ddeac7bc0e52336b92673ee7e908894bc058cab,apache/activemq,False,False,1167579338,3
8bff9971d1f660a45eec20ecf6d01b91c45d5d52,apache/groovy,False,False,1165251844,3
4a0498513122f3221e08c501b8cb67f566765efa,apache/groovy,False,False,1154425846,3
6a50264d03bb26111a4b8dde4ff9d7559bef0c4d,apache/groovy,True,False,1155896752,3
3bf0245e763d74b5489ba0f872b09303fef8c7d7,apache/activemq,True,False,1164398271,3
b022a9d8354f5a8060bab98ce4c67a8595110752,apache/activemq,False,False,1146280943,3
bcbd3c4efe59671ad2c8a39a1b9f069c1d7a16ba,apache/groovy,False,False,1164466041,3
7dde85b821034c804dd287e9f61f7249ab6bac81,apache/activemq,False,False,1164030100,3
6285f96b15df86dafad5c99543bf3c61dcbc35bf,apache/activemq,False,False,1136531608,3
c1a1dd268983802b24f9fb7a383a90828bce7a10,apache/activemq,True,False,1146041647,3
36a2bdc519ea449813995e2404fd5187f7c1ffea,apache/activemq,True,False,1139348423,3
d3aa9bf2be44fa3bb57aec4889ed7047b8bd52f8,apache/activemq,False,False,1137524751,3
2bc09bb764ea7f78e1d69e0a23013abc51e79bbc,apache/activemq,False,False,1140513247,3
6d003a89e2aba5e2d5218655cc63a2c4ec76ed6c,apache/activemq,True,False,1141380401,3
37e3387bed483586fe74dbda7e0ac55985b2135c,apache/activemq,True,False,1149835297,3
deecbe7243b247e5ed0acba347fb48439a6b1cda,apache/groovy,True,False,1141221449,3
295850da01be27b59f90674527af28c5a6dbbab1,apache/activemq,False,False,1158255512,3
fd3c5104df89ee7d2a7de5634760add0354d4d84,apache/activemq,True,False,1152894329,3
bd0ad6860ac62c40ae2616d399d164ce17074641,apache/activemq,False,False,1159324967,3
f2ac1218b52179dc94bc70e6798ca5c581b9baae,apache/groovy,True,False,1166394915,3
d1a18f5787eb97c7613272b657436d1c06a30f56,apache/activemq,True,False,1143559675,3
ac66a09dab2a3a756def13c35e54a8a2e11017b8,apache/activemq,True,False,1157345785,3
97fff421f34d40788c56bbd845ae812896bd55ee,apache/activemq,False,False,1140387234,3
c60ac2ff6256a8b63340f621afa540b66c5ca5ce,apache/activemq,True,False,1141443711,3
ed5d43b04f25ed4835feba1afd66c440fb256c1e,apache/activemq,True,False,1141337485,3
c085df44f8b0663a7ee59737e31b2cc49e533882,apache/activemq,False,False,1149781056,3
f1c6e4c663bc8fb7b9b11ead9bee800006b3e6bb,apache/activemq,True,False,1151027628,3
4098942c1e8c1947eeecaff8bfcdbd8ba9d01ab9,apache/activemq,True,False,1137611818,3
26bb18ba8c6c51591d359b80ffd9feaa1840f13e,apache/activemq,True,False,1143131865,3
4ae7e1cedefd7effd84d78a2ae978a6b8d97db3d,apache/activemq,True,False,1154012208,3
fedc03939cc1d5f4746991a457abdba6e2b402d7,apache/activemq,False,False,1147196411,3
140daf436c936fae9f9d6d715d76ee9c72010bd2,apache/activemq,False,False,1150720387,3
436fe42778df7955e4c04d686e6bedd8a08d57c8,apache/activemq,True,False,1141827027,3
a7ac415557938069b8de56a70f276041596c26d6,apache/activemq,True,False,1139430188,3
0918fba384080081df16c327c52ff5382ae8ebfa,apache/activemq,False,False,1163103149,3
902a8ea864d4a8bda65d7ea76f12411f3104202d,apache/activemq,True,False,1154453507,3
1ac3421e361f62f938bc3d306cb7290f40e68581,apache/activemq,False,False,1151847799,3
10b05079d20089a643e49ac8921f4cf83b4932e7,apache/groovy,False,False,1139693308,3
7d1e6bcdeec58eff5f937adb6c5aa355d0a0ec13,apache/activemq,True,False,1157180610,3
e500f2ecc4854d841e6e1e52e2e13bdb83c346bb,apache/activemq,True,False,1166109505,3
c82f6f330965944c6948d0bc997ddf0681020dde,apache/activemq,True,False,1141295483,3
4b595ea6dc2d0bd3dcd7e80d0ddb670ead17245d,apache/activemq,True,False,1159183613,3
94f16ac6ab4e546a684d04b1d607ada5ab13b8ac,apache/activemq,False,False,1163789998,3
b6f916339c7b7377f0b2b2ab79352a5999efd955,apache/groovy,False,False,1156258349,3
2e3254abb47c202efaed82432b000f7ab8cf090a,apache/groovy,False,False,1166725957,3
0196bc6a28efa30d58fcf94d0b30ed7858e87068,apache/groovy,True,False,1161603484,3
64bec6b133a136c80b2a09504bb1265cef9a704a,apache/activemq,True,False,1192679625,4
557afc7ccbce8ea810de39fc90bdc913c2e30873,apache/groovy,False,False,1187660568,4
1e40f7f1645fcb1bb55b1b57101f66d7cd5bec89,apache/camel,False,False,1175707352,4
7c1faa03e75df8a4b20256f779202833c93dc23c,apache/camel,True,False,1185553677,4
26b3d9442d5aa4d0a55e74037960604eda2ce2bc,apache/hbase,True,False,1194645444,4
2057ef6ccb1aeb1159d4098dd5df751c6b2de608,apache/groovy,True,False,1184683663,4
ec9a568764ec7a2ff39c27b4ee7d35b0c703bc2d,apache/hbase,True,False,1177449188,4
87f305b608f7449ba2b622d764dbb80ab870602b,apache/hbase,False,False,1190747630,4
92214e01b69972c76174b05b3c86a63ba25b6a99,apache/groovy,True,False,1193565432,4
5166cfda6859b439a6cd4bcb6a7fa02850572e8d,apache/groovy,False,False,1180450079,4
d36c0d4de7d75e455536cba19d0acb378497d6ae,apache/activemq,True,False,1182768355,4
a9acbeab0800dd1d3c13aaaea07d2975b0f49cb4,apache/hbase,False,False,1185487102,4
d9712659f9b1b40bb2b730e7a190f9290165e668,apache/groovy,False,False,1196163576,4
dd1d6601492e3d16a22e7de3d3762f0663dc83e3,apache/activemq,True,False,1183126066,4
825447a615080662bbb9841410c0f1804855dc20,apache/activemq,False,False,1173335344,4
2ab1cc5346ae5616591664f9ab9155cb4ec8bfcf,apache/groovy,True,False,1189712288,4
6c9ddf9f37bc9ab5dcc8296b977e706193d3fb47,apache/hbase,True,False,1191640190,4
8cad176f68d505594d8c25d106e5407b41b20a89,apache/activemq,False,False,1190809845,4
2edad74ca9150ee67b30b0b01a6ba6ef72f670a8,apache/activemq,True,False,1194536391,4
3d108bba09b0ec966da85da15ec2485de3793c88,apache/camel,False,False,1194954429,4
9bd05eec36cfaf8d238759805161f47c3d556487,apache/camel,False,False,1178037531,4
21f49c49a007f29be44f4977856f75da0a937cb0,apache/groovy,True,False,1188580405,4
b9aa5e27c972fd55c2c69adbd95cf7cab79c5b7c,apache/camel,True,False,1176712645,4
e147f4d3966cebd4f2b3aabc00790db95afbe326,apache/camel,False,False,1174571974,4
d3da3a445cb721e5ad19f252e6ba0312798a1053,apache/groovy,True,False,1180711308,4
015cd8a7f92cb245977f1d502ffc401932426095,apache/activemq,True,False,1173109277,4
f30145bbdb39ee85d5488ae080e17f6fa9261987,apache/camel,True,False,1188299095,4
97431e9df68c8b869675bdb37e611140c4d977ad,apache/camel,False,False,1174480412,4
2db582e78784e0aad6cd25fbf66c22aec03e8ed8,apache/camel,False,False,1174369489,4
0c0cb137124ceb43826ac966695872a70851d0c9,apache/groovy,True,False,1189228931,4
7736a7ff2c75a12dca5b12bb2a4be7b1cc0cfa1d,apache/groovy,True,False,1187120323,4
69c13587719df03923d8cc81d6461a8eca702b62,apache/groovy,True,False,1179337273,4
b71d4c55668bfb8f717c4bdb88713e6dc3c11568,apache/camel,True,False,1191505781,4
a22282dd2602adcbe176dc57b36658c04157f9fb,apache/groovy,True,False,1178811363,4
1557ea3b7b8aa9989041647433a1de1dfc58afea,apache/groovy,True,False,1190665032,4
64a4b6aa85a599505008fab00a8c498323469787,apache/camel,True,False,1190048408,4
a6f1b07a25f1e2b57f01b50cb44d7ab1db46fab9,apache/camel,True,False,1186681431,4
b8291d673e065fdc24d82aca9e1e4e110e8d81c2,apache/hbase,False,False,1196370603,4
cbe167c981f9b2733552933f1aab6c9a32664bcc,apache/hbase,True,False,1195975058,4
b266786728eef1c0ae132d8f7beec57b5e5a8aaa,apache/activemq,True,False,1182769077,4
7ce00d136e466abe41f0458fdf044fa286234914,apache/groovy,False,False,1195334747,4
b81ae2aa66fbc53fe93397e4f585709c28152142,apache/groovy,False,False,1195470224,4
b0844f1d527a953731a97ea9a460bada68908ca6,apache/groovy,True,False,1193237152,4
6b6fadbbebccd3d89fa17f996a3aaf9831341fbc,apache/camel,True,False,1197917900,4
c73d330000ef6343053003ffe16dbc7b5fcecac1,apache/camel,True,False,1195143032,4
5e7db77de51fbb9bf74bbe574dcfa9b2d9de0205,apache/camel,True,False,1186476643,4
003d8de296e6893206b1512fac4ea87b301f0625,apache/groovy,False,False,1172193421,4
656cee4138f56ab0e2caea198a63fe531c6a0916,apache/hbase,False,False,1194382107,4
14c605feabc9ccabb407011f183d0076603350fc,apache/activemq,True,False,1172647075,4
e66369ee2c79bf4e305b1c6344c4b80674d0a2c8,apache/camel,False,False,1187369936,4
cbb844d5f0be591c76e84e325b40fc313851d57c,apache/hbase,True,False,1184624399,4
e7a2e0cbe5cccb5ce03acae26635b24597af2ab4,apache/camel,True,False,1183578167,4
79323211561011026cb9ac46d4bf31c3c3c6f700,apache/groovy,True,False,1196422891,4
5c869d23e977fa431a4658305d56ac496e417e67,apache/hbase,False,False,1194407293,4
59825ac875d90ae0083b992b72dc9a57f9c5941d,apache/hbase,False,False,1188430792,4
1dfd6d84971e7ab18370b0e9cf876b4cd5dca6ec,apache/camel,False,False,1186424468,4
d0dc4e514cb0295b679ff0cfa156d084649513d6,apache/camel,True,False,1177943721,4
acc97950a3038d608048f21fb36b59f9e1a28e03,apache/groovy,False,False,1190435727,4
4dc22f87fc2c976a82252af00eff7700aaa47c80,apache/camel,False,False,1175106874,4
4c9e43ce2b9b9801c1a43c5628bf1d58ffd643e3,apache/camel,True,False,1174487831,4
3238d24501f3071df35cbea6739184b42de49ea8,apache/camel,True,False,1186994817,4
03ee6a4e1b6db62ea1850e9ded1c61a7ad73c131,apache/camel,False,False,1192040701,4
ae62acd174f623cee85a40a97498cf7fe4124693,apache/groovy,True,False,1189524688,4
66cc1f248b3ac544a4679e266017c85c3e6432a9,apache/groovy,True,False,1187292689,4
e86c1ea65406d7766c22a7cf691a8ae7c6158426,apache/groovy,True,False,1177963659,4
8f6fac7f1b8d90c2b979a989a667823df2afafd5,apache/activemq,False,False,1185289292,4
4404db8aeefd044a3d4547b848e2d7c12ebdeff6,apache/groovy,True,False,1194012600,4
d7e08039407fdf56bb9a25187560557501a8390f,apache/groovy,False,False,1183330662,4
0777e57e2f0fe2770ba6ab44980469f513bd1863,apache/groovy,True,False,1193747323,4
409902c3942f725ce62855fee93fb7a3524d33f9,apache/activemq,False,False,1198871544,4
28296e689c09fe73948e022fb0aff694dc16eae1,apache/activemq,True,False,1193942248,4
cdcbafc40e18bda1d1f3638fe12f5422f57aaede,apache/groovy,False,False,1196385177,4
f519c3050b3b9d1db2af811d53090c9115d58130,apache/groovy,True,False,1198239840,4
3bd1080ce874fc122e6e9cc55809270826f3db29,apache/camel,False,False,1196744249,4
b036d4d2fafb2a4ac7e289d87c68d13baa7b78d1,apache/activemq,True,False,1169727837,4
28ad3caf076beee82d01fb890aec0a8456a284fd,apache/groovy,False,False,1176750417,4
d0901efc3236c13d782d2d51039c73409e8edb81,apache/camel,False,False,1189571970,4
344a30792bb30430a5949fa20ae69872c42394e0,apache/zookeeper,True,False,1197658657,4
f7db42a8353b95279bedab6b3b9ba12f0569b24a,apache/activemq,False,False,1173283910,4
cfb14ed250588caa2d720b4a5088fa9ff47077e6,apache/camel,False,False,1187246888,4
9074369555a06d6a8a561da8bebbd6d0344a5faa,apache/groovy,True,False,1182753796,4
757c3a6383039e3e264e43b0ce924a798c33c50f,apache/groovy,True,False,1198460933,4
f7b6a1395689301bae2927e30885034e57fc3036,apache/groovy,True,False,1196685215,4
c399e637aa5f5b839ecdbb96fc6afb0f014a4086,apache/camel,False,False,1174356198,4
69a5e00843cb242da87c735c670b54562869ebbc,apache/activemq,False,False,1191347891,4
93b0241ac2e5dc0bca3ff55066844e68bf060b10,apache/camel,False,False,1182798110,4
9b7baeb8b9b573dacaca55a32a5f319ac78c6e81,apache/groovy,True,False,1187203374,4
3df2f486fd655b92224e30b0483f89a2a5f2eee2,apache/camel,True,False,1188934337,4
ce0728c268d957bdfff2a69a22448aa2abc0a45d,apache/camel,False,False,1186512020,4
967e4024b751960a9d36f1f3c9a29e8987bc0611,apache/groovy,False,False,1192937406,4
b8d28505c84baabe75edfba0a43f3b2f06e19c13,apache/camel,False,False,1174333624,4
c16e79dec9ffed1085812dfef113719a25332ced,apache/camel,False,False,1182852176,4
b7f01dce989c91e7d50cc80ee88042e5d995dab9,apache/hbase,True,False,1187304663,4
7be26cf3f507eef961572c8628abf6152f4c9cd2,apache/groovy,True,False,1187856416,4
14180c5cb337452f4d630a5ad3d4c5a5dcfaff70,apache/activemq,False,False,1185699381,4
48f3c4f213ac272e02a477df624db86b7e316f17,apache/groovy,True,False,1172913957,4
a5f4a95205e6eeffa45b69af250713c3499090e1,apache/groovy,True,False,1195355684,4
6d7a5496dd74b1ef4b2d197f124103fc878b89c7,apache/camel,False,False,1188403682,4
8226764289215b27385bf59a96fbf7804d9e4ebd,apache/groovy,True,False,1171861431,4
2728ccbb88d62fc8f187f47313804a3a2db205d8,apache/activemq,True,False,1186420075,4
56aff51202bef1e238130b6b3035f3dbe6147c76,apache/groovy,False,False,1198700539,4
